sha,refactoring_type,url,match_type
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
888660a87be3baf275d05f2fae88c37b6937a399,Move Module,https://github.com/MrGiovanni/UNetPlusPlus/commit/888660a87be3baf275d05f2fae88c37b6937a399,TP
8854a03526f72193a53264246032f7a51bfe0fda,Rename Variable,https://github.com/asyml/texar/commit/8854a03526f72193a53264246032f7a51bfe0fda,TP
8854a03526f72193a53264246032f7a51bfe0fda,Rename Method,https://github.com/asyml/texar/commit/8854a03526f72193a53264246032f7a51bfe0fda,TP
8854a03526f72193a53264246032f7a51bfe0fda,Rename Method,https://github.com/asyml/texar/commit/8854a03526f72193a53264246032f7a51bfe0fda,FP
885039f732d13326acd6874819c8263f8a8c31e1,Move Method,https://github.com/nilmtk/nilmtk/commit/885039f732d13326acd6874819c8263f8a8c31e1,FN
8693c776ce2822ae96f81990dc3c434e311ce624,Rename Method,https://github.com/tensorflow/ranking/commit/8693c776ce2822ae96f81990dc3c434e311ce624,TP
8693c776ce2822ae96f81990dc3c434e311ce624,Inline Variable,,FP
8693c776ce2822ae96f81990dc3c434e311ce624,Inline Variable,,FP
8693c776ce2822ae96f81990dc3c434e311ce624,Inline Variable,,FP
84b25d8d02d443937278f3282674ce00fc652781,Extract Class,https://github.com/comic/grand-challenge.org/commit/84b25d8d02d443937278f3282674ce00fc652781,TP
84900b69e54f985fa17779bce6b9465b78baa3b7,Rename Method,https://github.com/keras-team/autokeras/commit/84900b69e54f985fa17779bce6b9465b78baa3b7,TP
848c491ed8d109f64124232d3ef2635067f8ac38,Rename Variable,,FP
848c491ed8d109f64124232d3ef2635067f8ac38,Rename Variable,,FP
848c491ed8d109f64124232d3ef2635067f8ac38,Move Method,https://github.com/automl/auto-sklearn/commit/848c491ed8d109f64124232d3ef2635067f8ac38,TP
848c491ed8d109f64124232d3ef2635067f8ac38,Move Method,https://github.com/automl/auto-sklearn/commit/848c491ed8d109f64124232d3ef2635067f8ac38,TP
848c491ed8d109f64124232d3ef2635067f8ac38,Move Method,https://github.com/automl/auto-sklearn/commit/848c491ed8d109f64124232d3ef2635067f8ac38,TP
83f63f17c9ce707749609aa466cd4d7152e5f5ed,Rename Method,https://github.com/pymanopt/pymanopt/commit/83f63f17c9ce707749609aa466cd4d7152e5f5ed,TP
83f63f17c9ce707749609aa466cd4d7152e5f5ed,Rename Class,https://github.com/pymanopt/pymanopt/commit/83f63f17c9ce707749609aa466cd4d7152e5f5ed,TP
83f63f17c9ce707749609aa466cd4d7152e5f5ed,Move Method,,FP
83bc799fc180ea9863fb0be1ab958d4223e1026c,Rename Variable,,FP
83bc799fc180ea9863fb0be1ab958d4223e1026c,Extract Method,https://github.com/wkentaro/labelme/commit/83bc799fc180ea9863fb0be1ab958d4223e1026c,TP
83a2e7f1e1c8c65add9eae27e266881159502ab8,Rename Variable,,FP
83a2e7f1e1c8c65add9eae27e266881159502ab8,Rename Method,https://github.com/pandas-dev/pandas/commit/83a2e7f1e1c8c65add9eae27e266881159502ab8,TP
83a2e7f1e1c8c65add9eae27e266881159502ab8,Move Module,https://github.com/pandas-dev/pandas/commit/83a2e7f1e1c8c65add9eae27e266881159502ab8,TP
83a2e7f1e1c8c65add9eae27e266881159502ab8,Move Module,https://github.com/pandas-dev/pandas/commit/83a2e7f1e1c8c65add9eae27e266881159502ab8,TP
83a2e7f1e1c8c65add9eae27e266881159502ab8,Move Method,https://github.com/pandas-dev/pandas/commit/83a2e7f1e1c8c65add9eae27e266881159502ab8,TP
83a2e7f1e1c8c65add9eae27e266881159502ab8,Extract Class,https://github.com/pandas-dev/pandas/commit/83a2e7f1e1c8c65add9eae27e266881159502ab8,TP
83a2e7f1e1c8c65add9eae27e266881159502ab8,Extract Class,https://github.com/pandas-dev/pandas/commit/83a2e7f1e1c8c65add9eae27e266881159502ab8,TP
83a2e7f1e1c8c65add9eae27e266881159502ab8,Extract Class,https://github.com/pandas-dev/pandas/commit/83a2e7f1e1c8c65add9eae27e266881159502ab8,FN
83a2e7f1e1c8c65add9eae27e266881159502ab8,Extract Class,https://github.com/pandas-dev/pandas/commit/83a2e7f1e1c8c65add9eae27e266881159502ab8,FN
836278b4f2277333f6668cf9da137fd5a6c4e134,Rename Method,https://github.com/dit/dit/commit/836278b4f2277333f6668cf9da137fd5a6c4e134,TP
831c28797d28891762da61e56d301b55d16ad8c3,Rename Method,https://github.com/NervanaSystems/nlp-architect/commit/831c28797d28891762da61e56d301b55d16ad8c3,TP
831c28797d28891762da61e56d301b55d16ad8c3,Move Method,https://github.com/NervanaSystems/nlp-architect/commit/831c28797d28891762da61e56d301b55d16ad8c3,FN
831c28797d28891762da61e56d301b55d16ad8c3,Inline Module,https://github.com/NervanaSystems/nlp-architect/commit/831c28797d28891762da61e56d301b55d16ad8c3,TP
830108b4b5f71f1a63cbd97c8131ba1aef4ac56a,Rename Method,https://github.com/asyml/texar/commit/830108b4b5f71f1a63cbd97c8131ba1aef4ac56a,FP
830108b4b5f71f1a63cbd97c8131ba1aef4ac56a,Extract Method,https://github.com/asyml/texar/commit/830108b4b5f71f1a63cbd97c8131ba1aef4ac56a,FN
82a07b34ceffdf6e4dde93811639256fad4ff88a,Rename Class,https://github.com/OpenNMT/OpenNMT-py/commit/82a07b34ceffdf6e4dde93811639256fad4ff88a,FP
82a07b34ceffdf6e4dde93811639256fad4ff88a,Move Class,https://github.com/OpenNMT/OpenNMT-py/commit/82a07b34ceffdf6e4dde93811639256fad4ff88a,TP
82a07b34ceffdf6e4dde93811639256fad4ff88a,Extract Class,https://github.com/OpenNMT/OpenNMT-py/commit/82a07b34ceffdf6e4dde93811639256fad4ff88a,FP
81d24be624d6a0fb05fac14ffac02280ed0b70ad,Rename Variable,https://github.com/dit/dit/commit/81d24be624d6a0fb05fac14ffac02280ed0b70ad,TP
81d24be624d6a0fb05fac14ffac02280ed0b70ad,Rename Variable,https://github.com/dit/dit/commit/81d24be624d6a0fb05fac14ffac02280ed0b70ad,FP
81d24be624d6a0fb05fac14ffac02280ed0b70ad,Rename Method,https://github.com/dit/dit/commit/81d24be624d6a0fb05fac14ffac02280ed0b70ad,TP
81d24be624d6a0fb05fac14ffac02280ed0b70ad,Rename Method,https://github.com/dit/dit/commit/81d24be624d6a0fb05fac14ffac02280ed0b70ad,TP
81d24be624d6a0fb05fac14ffac02280ed0b70ad,Inline Variable,https://github.com/dit/dit/commit/81d24be624d6a0fb05fac14ffac02280ed0b70ad,FP
81d24be624d6a0fb05fac14ffac02280ed0b70ad,Extract Variable,https://github.com/dit/dit/commit/81d24be624d6a0fb05fac14ffac02280ed0b70ad,TP
81d24be624d6a0fb05fac14ffac02280ed0b70ad,Extract Variable,https://github.com/dit/dit/commit/81d24be624d6a0fb05fac14ffac02280ed0b70ad,TP
81d24be624d6a0fb05fac14ffac02280ed0b70ad,Extract Variable,https://github.com/dit/dit/commit/81d24be624d6a0fb05fac14ffac02280ed0b70ad,TP
81d24be624d6a0fb05fac14ffac02280ed0b70ad,Extract Variable,https://github.com/dit/dit/commit/81d24be624d6a0fb05fac14ffac02280ed0b70ad,TP
81d24be624d6a0fb05fac14ffac02280ed0b70ad,Extract Method,https://github.com/dit/dit/commit/81d24be624d6a0fb05fac14ffac02280ed0b70ad,TP
81d24be624d6a0fb05fac14ffac02280ed0b70ad,Extract Method,https://github.com/dit/dit/commit/81d24be624d6a0fb05fac14ffac02280ed0b70ad,FP
8166563234323a086cd5045dee6eb88f05ce39bf,Extract Method,https://github.com/streamlit/streamlit/commit/8166563234323a086cd5045dee6eb88f05ce39bf,TP
8138b2cf8deeaf9bcb94eaa9ab49fb3c8cce7759,Rename Method,https://github.com/mozilla/mozregression/commit/8138b2cf8deeaf9bcb94eaa9ab49fb3c8cce7759,TP
8138b2cf8deeaf9bcb94eaa9ab49fb3c8cce7759,Inline Method,https://github.com/mozilla/mozregression/commit/8138b2cf8deeaf9bcb94eaa9ab49fb3c8cce7759,TP
8138b2cf8deeaf9bcb94eaa9ab49fb3c8cce7759,Extract Variable,https://github.com/mozilla/mozregression/commit/8138b2cf8deeaf9bcb94eaa9ab49fb3c8cce7759,TP
8138b2cf8deeaf9bcb94eaa9ab49fb3c8cce7759,Extract Variable,,FP
7c4f035497540e3217042201d08693a5ecc12b55,Rename Variable,https://github.com/NifTK/NiftyNet/commit/7c4f035497540e3217042201d08693a5ecc12b55,TP
7c4f035497540e3217042201d08693a5ecc12b55,Rename Variable,https://github.com/NifTK/NiftyNet/commit/7c4f035497540e3217042201d08693a5ecc12b55,TP
7c4f035497540e3217042201d08693a5ecc12b55,Rename Method,https://github.com/NifTK/NiftyNet/commit/7c4f035497540e3217042201d08693a5ecc12b55,TP
7c4f035497540e3217042201d08693a5ecc12b55,Extract Variable,,FP
7c4f035497540e3217042201d08693a5ecc12b55,Extract Method,,FP
7c4f035497540e3217042201d08693a5ecc12b55,Extract Method,https://github.com/NifTK/NiftyNet/commit/7c4f035497540e3217042201d08693a5ecc12b55,FN
7c4f035497540e3217042201d08693a5ecc12b55,Extract Method,https://github.com/NifTK/NiftyNet/commit/7c4f035497540e3217042201d08693a5ecc12b55,FN
7c4f035497540e3217042201d08693a5ecc12b55,Extract Method,https://github.com/NifTK/NiftyNet/commit/7c4f035497540e3217042201d08693a5ecc12b55,FN
7be56405f2af0f700763249da3c368976582d792,Rename Method,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7be56405f2af0f700763249da3c368976582d792,Rename Class,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7be56405f2af0f700763249da3c368976582d792,Move Method,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7be56405f2af0f700763249da3c368976582d792,Move Method,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7be56405f2af0f700763249da3c368976582d792,Move Method,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7be56405f2af0f700763249da3c368976582d792,Move Method,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7be56405f2af0f700763249da3c368976582d792,Move Method,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7be56405f2af0f700763249da3c368976582d792,Move Method,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7be56405f2af0f700763249da3c368976582d792,Move Method,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7be56405f2af0f700763249da3c368976582d792,Move Method,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7be56405f2af0f700763249da3c368976582d792,Move Method,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7be56405f2af0f700763249da3c368976582d792,Inline Variable,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7be56405f2af0f700763249da3c368976582d792,Inline Method,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7be56405f2af0f700763249da3c368976582d792,Extract Method,https://github.com/rusty1s/pytorch_geometric/commit/7be56405f2af0f700763249da3c368976582d792,TP
7b310b03c1dd9d3430cf80de70f264f44caa5751,Move Module,https://github.com/lene/nn-wtf/commit/7b310b03c1dd9d3430cf80de70f264f44caa5751,TP
7b310b03c1dd9d3430cf80de70f264f44caa5751,Extract Method,https://github.com/lene/nn-wtf/commit/7b310b03c1dd9d3430cf80de70f264f44caa5751,FN
7a08d09bedeff2be92f1f156f55907044d044ab6,Move Module,https://github.com/thoughtworksarts/EmoPy/commit/7a08d09bedeff2be92f1f156f55907044d044ab6,TP
7a08d09bedeff2be92f1f156f55907044d044ab6,Move Module,https://github.com/thoughtworksarts/EmoPy/commit/7a08d09bedeff2be92f1f156f55907044d044ab6,TP
7a08d09bedeff2be92f1f156f55907044d044ab6,Move Module,https://github.com/thoughtworksarts/EmoPy/commit/7a08d09bedeff2be92f1f156f55907044d044ab6,TP
7a08d09bedeff2be92f1f156f55907044d044ab6,Move Module,https://github.com/thoughtworksarts/EmoPy/commit/7a08d09bedeff2be92f1f156f55907044d044ab6,TP
7a08d09bedeff2be92f1f156f55907044d044ab6,Move Module,https://github.com/thoughtworksarts/EmoPy/commit/7a08d09bedeff2be92f1f156f55907044d044ab6,TP
7a08d09bedeff2be92f1f156f55907044d044ab6,Move Module,https://github.com/thoughtworksarts/EmoPy/commit/7a08d09bedeff2be92f1f156f55907044d044ab6,TP
7a08d09bedeff2be92f1f156f55907044d044ab6,Move Module,https://github.com/thoughtworksarts/EmoPy/commit/7a08d09bedeff2be92f1f156f55907044d044ab6,TP
7a08d09bedeff2be92f1f156f55907044d044ab6,Move Module,https://github.com/thoughtworksarts/EmoPy/commit/7a08d09bedeff2be92f1f156f55907044d044ab6,TP
7a08d09bedeff2be92f1f156f55907044d044ab6,Move Module,https://github.com/thoughtworksarts/EmoPy/commit/7a08d09bedeff2be92f1f156f55907044d044ab6,TP
796a834c4886b5a97ec4be0477435fced22d7b7c,Rename Module,https://github.com/dlb-rl/ray/commit/796a834c4886b5a97ec4be0477435fced22d7b7c,TP
796a834c4886b5a97ec4be0477435fced22d7b7c,Rename Module,https://github.com/dlb-rl/ray/commit/796a834c4886b5a97ec4be0477435fced22d7b7c,TP
796a834c4886b5a97ec4be0477435fced22d7b7c,Rename Class,https://github.com/dlb-rl/ray/commit/796a834c4886b5a97ec4be0477435fced22d7b7c,FN
796a834c4886b5a97ec4be0477435fced22d7b7c,Rename Class,https://github.com/dlb-rl/ray/commit/796a834c4886b5a97ec4be0477435fced22d7b7c,FN
796a834c4886b5a97ec4be0477435fced22d7b7c,Rename Class,https://github.com/dlb-rl/ray/commit/796a834c4886b5a97ec4be0477435fced22d7b7c,FN
796a834c4886b5a97ec4be0477435fced22d7b7c,Rename Class,https://github.com/dlb-rl/ray/commit/796a834c4886b5a97ec4be0477435fced22d7b7c,FN
796a834c4886b5a97ec4be0477435fced22d7b7c,Move Method,https://github.com/dlb-rl/ray/commit/796a834c4886b5a97ec4be0477435fced22d7b7c,TP
796a834c4886b5a97ec4be0477435fced22d7b7c,Move Method,,FP
796a834c4886b5a97ec4be0477435fced22d7b7c,Move Method,,FP
796a834c4886b5a97ec4be0477435fced22d7b7c,Move Method,https://github.com/dlb-rl/ray/commit/796a834c4886b5a97ec4be0477435fced22d7b7c,FN
796a834c4886b5a97ec4be0477435fced22d7b7c,Move Class,,FP
796a834c4886b5a97ec4be0477435fced22d7b7c,Extract Module,https://github.com/dlb-rl/ray/commit/796a834c4886b5a97ec4be0477435fced22d7b7c,TP
796a834c4886b5a97ec4be0477435fced22d7b7c,Extract Module,https://github.com/dlb-rl/ray/commit/796a834c4886b5a97ec4be0477435fced22d7b7c,TP
796a834c4886b5a97ec4be0477435fced22d7b7c,Extract Module,https://github.com/dlb-rl/ray/commit/796a834c4886b5a97ec4be0477435fced22d7b7c,TP
796a834c4886b5a97ec4be0477435fced22d7b7c,Extract Module,https://github.com/dlb-rl/ray/commit/796a834c4886b5a97ec4be0477435fced22d7b7c,FN
791e7325a985bc8dd1a213c7cd1b1e888f934074,Move Method,https://github.com/asyml/texar/commit/791e7325a985bc8dd1a213c7cd1b1e888f934074,FN
791e7325a985bc8dd1a213c7cd1b1e888f934074,Extract Module,https://github.com/asyml/texar/commit/791e7325a985bc8dd1a213c7cd1b1e888f934074,TP
78907362a6f94c09c4df35763b7d4a27731fa995,Rename Module,https://github.com/LxMLS/lxmls-toolkit/commit/78907362a6f94c09c4df35763b7d4a27731fa995,TP
781f0b2b9fe25a4071c8f8c0b4f41578ff91a0e9,Rename Class,https://github.com/recipy/recipy/commit/781f0b2b9fe25a4071c8f8c0b4f41578ff91a0e9,TP
77fdc5476e957ca46c3f748ab6402f0d2d513909,Rename Method,https://github.com/google/deepvariant/commit/77fdc5476e957ca46c3f748ab6402f0d2d513909,TP
77fdc5476e957ca46c3f748ab6402f0d2d513909,Rename Method,https://github.com/google/deepvariant/commit/77fdc5476e957ca46c3f748ab6402f0d2d513909,TP
77c16db8bf8cbc0548e37b5b5622644c8e243e8b,Rename Variable,https://github.com/tsurumeso/waifu2x-chainer/commit/77c16db8bf8cbc0548e37b5b5622644c8e243e8b,TP
77c16db8bf8cbc0548e37b5b5622644c8e243e8b,Extract Variable,https://github.com/tsurumeso/waifu2x-chainer/commit/77c16db8bf8cbc0548e37b5b5622644c8e243e8b,TP
77c16db8bf8cbc0548e37b5b5622644c8e243e8b,Extract Method,https://github.com/tsurumeso/waifu2x-chainer/commit/77c16db8bf8cbc0548e37b5b5622644c8e243e8b,FN
77c16db8bf8cbc0548e37b5b5622644c8e243e8b,Extract Method,https://github.com/tsurumeso/waifu2x-chainer/commit/77c16db8bf8cbc0548e37b5b5622644c8e243e8b,FN
77022dca767a7017aca5a7eab30551c309459781,Rename Class,https://github.com/Bihaqo/t3f/commit/77022dca767a7017aca5a7eab30551c309459781,TP
77022dca767a7017aca5a7eab30551c309459781,Rename Class,https://github.com/Bihaqo/t3f/commit/77022dca767a7017aca5a7eab30551c309459781,TP
77022dca767a7017aca5a7eab30551c309459781,Extract Variable,https://github.com/Bihaqo/t3f/commit/77022dca767a7017aca5a7eab30551c309459781,FN
77022dca767a7017aca5a7eab30551c309459781,Extract Variable,https://github.com/Bihaqo/t3f/commit/77022dca767a7017aca5a7eab30551c309459781,FN
7688923d5068204f89ceebee37eeae081de9c30e,Rename Class,https://github.com/Bihaqo/t3f/commit/7688923d5068204f89ceebee37eeae081de9c30e,TP
7688923d5068204f89ceebee37eeae081de9c30e,Extract Variable,https://github.com/Bihaqo/t3f/commit/7688923d5068204f89ceebee37eeae081de9c30e,TP
7688923d5068204f89ceebee37eeae081de9c30e,Extract Variable,https://github.com/Bihaqo/t3f/commit/7688923d5068204f89ceebee37eeae081de9c30e,FN
7667fe99a1e5b5d706930ab06020367a3c19538f,Extract Method,https://github.com/dit/dit/commit/7667fe99a1e5b5d706930ab06020367a3c19538f,TP
761d299d72acdf50d0ef0c849f5fc96b04e94a63,Rename Class,https://github.com/tensorly/tensorly/commit/761d299d72acdf50d0ef0c849f5fc96b04e94a63,TP
761d299d72acdf50d0ef0c849f5fc96b04e94a63,Rename Class,https://github.com/tensorly/tensorly/commit/761d299d72acdf50d0ef0c849f5fc96b04e94a63,TP
73a5213bfbe7c40079102dfebe0cc12ab17135be,Rename Method,,FP
73a5213bfbe7c40079102dfebe0cc12ab17135be,Rename Method,,FP
73a5213bfbe7c40079102dfebe0cc12ab17135be,Rename Class,https://github.com/pandas-dev/pandas/commit/73a5213bfbe7c40079102dfebe0cc12ab17135be,TP
73a5213bfbe7c40079102dfebe0cc12ab17135be,Move Method,,FP
73a5213bfbe7c40079102dfebe0cc12ab17135be,Inline Method,https://github.com/pandas-dev/pandas/commit/73a5213bfbe7c40079102dfebe0cc12ab17135be,FN
73a5213bfbe7c40079102dfebe0cc12ab17135be,Extract Class,https://github.com/pandas-dev/pandas/commit/73a5213bfbe7c40079102dfebe0cc12ab17135be,FN
717bcdec4f7376bc54f8651b9f8829c9bad33fd2,Extract Method,https://github.com/luispedro/mahotas/commit/717bcdec4f7376bc54f8651b9f8829c9bad33fd2,TP
6fa02d2887f5a2b6dd13bc94d70bfd31a9a3d5a4,Rename Method,https://github.com/uber/ludwig/commit/6fa02d2887f5a2b6dd13bc94d70bfd31a9a3d5a4,TP
6e1099daee47e664f4b128c0f25af0177d6fca77,Rename Class,https://github.com/DistrictDataLabs/yellowbrick/commit/6e1099daee47e664f4b128c0f25af0177d6fca77,TP
6dc0a45889173d14d49d7f8cd268cdab5e6577da,Rename Class,https://github.com/comic/grand-challenge.org/commit/6dc0a45889173d14d49d7f8cd268cdab5e6577da,TP
6dc0a45889173d14d49d7f8cd268cdab5e6577da,Rename Class,https://github.com/comic/grand-challenge.org/commit/6dc0a45889173d14d49d7f8cd268cdab5e6577da,TP
6dc0a45889173d14d49d7f8cd268cdab5e6577da,Extract Class,https://github.com/comic/grand-challenge.org/commit/6dc0a45889173d14d49d7f8cd268cdab5e6577da,TP
6d57bf01f9b4df75ef49f0e621a8723bb0f071c8,Rename Method,https://github.com/keras-team/autokeras/commit/6d57bf01f9b4df75ef49f0e621a8723bb0f071c8,TP
6cf0bdf28d4a814ed54b05badeaa332144a99a4d,Rename Class,https://github.com/pytorch/examples/commit/6cf0bdf28d4a814ed54b05badeaa332144a99a4d,TP
6cf0bdf28d4a814ed54b05badeaa332144a99a4d,Rename Class,https://github.com/pytorch/examples/commit/6cf0bdf28d4a814ed54b05badeaa332144a99a4d,TP
6cb36d56d73901c2a8379ae7133a0add10f677d9,Rename Method,https://github.com/asyml/texar/commit/6cb36d56d73901c2a8379ae7133a0add10f677d9,TP
6cb36d56d73901c2a8379ae7133a0add10f677d9,Rename Method,https://github.com/asyml/texar/commit/6cb36d56d73901c2a8379ae7133a0add10f677d9,TP
6cb36d56d73901c2a8379ae7133a0add10f677d9,Rename Method,https://github.com/asyml/texar/commit/6cb36d56d73901c2a8379ae7133a0add10f677d9,TP
6cb36d56d73901c2a8379ae7133a0add10f677d9,Extract Variable,https://github.com/asyml/texar/commit/6cb36d56d73901c2a8379ae7133a0add10f677d9,TP
6b4a4f5c435d53d072055942872dd742248c6b1a,Rename Method,https://github.com/google/tangent/commit/6b4a4f5c435d53d072055942872dd742248c6b1a,TP
6b4a4f5c435d53d072055942872dd742248c6b1a,Rename Method,https://github.com/google/tangent/commit/6b4a4f5c435d53d072055942872dd742248c6b1a,TP
6b4a4f5c435d53d072055942872dd742248c6b1a,Rename Method,https://github.com/google/tangent/commit/6b4a4f5c435d53d072055942872dd742248c6b1a,TP
6b4a4f5c435d53d072055942872dd742248c6b1a,Rename Method,https://github.com/google/tangent/commit/6b4a4f5c435d53d072055942872dd742248c6b1a,TP
6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,Rename Variable,https://github.com/keras-team/keras/commit/6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,TP
6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,Rename Method,,FP
6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,Rename Method,,FP
6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,Rename Method,,FP
6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,Inline Method,https://github.com/keras-team/keras/commit/6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,FN
6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,Inline Method,https://github.com/keras-team/keras/commit/6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,FN
6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,Inline Method,https://github.com/keras-team/keras/commit/6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,FN
6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,Inline Method,https://github.com/keras-team/keras/commit/6b106ab4ec9a1c0eb3e24ae590ce63f84022ad40,FN
